clustering 1000 states TrpLoop2b RUN 10M_7 state 992 rmsd rank 45 th
clustering 1000 states TrpLoop2b RUN 10M_8 state 992 rmsd rank 45 th
clustering 1000 states TrpLoop2b RUN 10M_9 state 992 rmsd rank 45 th
clustering 1000 states TrpLoop2b RUN 10M_10 state 992 rmsd rank 45 th
clustering 1000 states TrpLoop2b_99 RUN 10M_1 state 539 rmsd rank 418 th
clustering 1000 states TrpLoop2b_99 RUN 10M_2 state 539 rmsd rank 418 th
clustering 1000 states TrpLoop2b_99 RUN 10M_3 state 539 rmsd rank 418 th
clustering 1000 states TrpLoop2b_99 RUN 10M_4 state 539 rmsd rank 418 th
clustering 1000 states TrpLoop2b_99 RUN 10M_5 state 539 rmsd rank 418 th
clustering 1000 states TrpLoop2b_99 RUN 10M_6 state 539 rmsd rank 418 th
clustering 1000 states TrpLoop2b_99 RUN 10M_7 state 539 rmsd rank 418 th
clustering 1000 states TrpLoop2b_99 RUN 10M_8 state 539 rmsd rank 418 th
clustering 1000 states TrpLoop2b_99 RUN 10M_9 state 539 rmsd rank 418 th
clustering 1000 states TrpLoop2b_99 RUN 10M_10 state 539 rmsd rank 418 th
clustering 1000 states TrpLoop2b_nmr RUN 10M_1 state 265 rmsd rank 30 th
clustering 1000 states TrpLoop2b_nmr RUN 10M_2 state 330 rmsd rank 7 th
clustering 1000 states TrpLoop2b_nmr RUN 10M_3 state 330 rmsd rank 7 th
clustering 1000 states TrpLoop2b_nmr RUN 10M_4 state 265 rmsd rank 30 th
clustering 1000 states TrpLoop2b_nmr RUN 10M_5 state 330 rmsd rank 7 th
clustering 1000 states TrpLoop2b_nmr RUN 10M_6 state 330 rmsd rank 7 th
clustering 1000 states TrpLoop2b_nmr RUN 10M_7 state 265 rmsd rank 30 th
clustering 1000 states TrpLoop2b_nmr RUN 10M_8 state 265 rmsd rank 30 th
clustering 1000 states TrpLoop2b_nmr RUN 10M_9 state 330 rmsd rank 7 th
clustering 1000 states TrpLoop2b_nmr RUN 10M_10 state 330 rmsd rank 7 th
clustering 5000 states TrpLoop2b RUN 10M_1 state 3464 rmsd rank 1245 th
clustering 5000 states TrpLoop2b RUN 10M_2 state 1601 rmsd rank 2092 th
clustering 5000 states TrpLoop2b RUN 10M_3 state 3464 rmsd rank 1245 th
clustering 5000 states TrpLoop2b RUN 10M_4 state 3464 rmsd rank 1245 th
clustering 5000 states TrpLoop2b RUN 10M_5 state 2025 rmsd rank 288 th
clustering 5000 states TrpLoop2b RUN 10M_6 state 3464 rmsd rank 1245 th
clustering 5000 states TrpLoop2b RUN 10M_7 state 1601 rmsd rank 2092 th
clustering 5000 states TrpLoop2b RUN 10M_8 state 3464 rmsd rank 1245 th
clustering 5000 states TrpLoop2b RUN 10M_9 state 3464 rmsd rank 1245 th
clustering 5000 states TrpLoop2b RUN 10M_10 state 2025 rmsd rank 288 th
clustering 5000 states TrpLoop2b_99 RUN 10M_1 state 4618 rmsd rank 47 th
clustering 5000 states TrpLoop2b_99 RUN 10M_2 state 4618 rmsd rank 47 th
clustering 5000 states TrpLoop2b_99 RUN 10M_3 state 4618 rmsd rank 47 th
clustering 5000 states TrpLoop2b_99 RUN 10M_4 state 4334 rmsd rank 289 th
clustering 5000 states TrpLoop2b_99 RUN 10M_5 state 4618 rmsd rank 47 th
clustering 5000 states TrpLoop2b_99 RUN 10M_6 state 4618 rmsd rank 47 th
clustering 5000 states TrpLoop2b_99 RUN 10M_7 state 4618 rmsd rank 47 th
clustering 5000 states TrpLoop2b_99 RUN 10M_8 state 4618 rmsd rank 47 th
clustering 5000 states TrpLoop2b_99 RUN 10M_9 state 4334 rmsd rank 289 th
clustering 5000 states TrpLoop2b_99 RUN 10M_10 state 4618 rmsd rank 47 th
clustering 5000 states TrpLoop2b_nmr RUN 10M_1 state 4862 rmsd rank 270 th
clustering 5000 states TrpLoop2b_nmr RUN 10M_2 state 4862 rmsd rank 270 th
clustering 5000 states TrpLoop2b_nmr RUN 10M_3 state 4862 rmsd rank 270 th
clustering 5000 states TrpLoop2b_nmr RUN 10M_4 state 4862 rmsd rank 270 th
clustering 5000 states TrpLoop2b_nmr RUN 10M_5 state 4862 rmsd rank 270 th
clustering 5000 states TrpLoop2b_nmr RUN 10M_6 state 4862 rmsd rank 270 th
clustering 5000 states TrpLoop2b_nmr RUN 10M_7 state 4862 rmsd rank 270 th
clustering 5000 states TrpLoop2b_nmr RUN 10M_8 state 4862 rmsd rank 270 th
clustering 5000 states TrpLoop2b_nmr RUN 10M_9 state 4862 rmsd rank 270 th
clustering 5000 states TrpLoop2b_nmr RUN 10M_10 state 4862 rmsd rank 270 th
clustering 10000 states TrpLoop2b RUN 10M_1 state 5537 rmsd rank 3477 th
clustering 10000 states TrpLoop2b RUN 10M_2 state 5419 rmsd rank 8042 th
clustering 10000 states TrpLoop2b RUN 10M_3 state 5537 rmsd rank 3477 th
clustering 10000 states TrpLoop2b RUN 10M_4 state 5537 rmsd rank 3477 th
clustering 10000 states TrpLoop2b RUN 10M_5 state 5419 rmsd rank 8042 th
clustering 10000 states TrpLoop2b RUN 10M_6 state 5419 rmsd rank 8042 th
clustering 10000 states TrpLoop2b RUN 10M_7 state 5537 rmsd rank 3477 th
clustering 10000 states TrpLoop2b RUN 10M_8 state 5419 rmsd rank 8042 th
clustering 10000 states TrpLoop2b RUN 10M_9 state 5419 rmsd rank 8042 th
clustering 10000 states TrpLoop2b RUN 10M_10 state 5537 rmsd rank 3477 th
clustering 10000 states TrpLoop2b_99 RUN 10M_1 state 8849 rmsd rank 787 th
clustering 10000 states TrpLoop2b_99 RUN 10M_2 state 9518 rmsd rank 2913 th
clustering 10000 states TrpLoop2b_99 RUN 10M_3 state 9518 rmsd rank 2913 th
clustering 10000 states TrpLoop2b_99 RUN 10M_4 state 4588 rmsd rank 5052 th
clustering 10000 states TrpLoop2b_99 RUN 10M_5 state 9518 rmsd rank 2913 th
clustering 10000 states TrpLoop2b_99 RUN 10M_6 state 4588 rmsd rank 5052 th
clustering 10000 states TrpLoop2b_99 RUN 10M_7 state 8849 rmsd rank 787 th
clustering 10000 states TrpLoop2b_99 RUN 10M_8 state 9518 rmsd rank 2913 th
clustering 10000 states TrpLoop2b_99 RUN 10M_9 state 9518 rmsd rank 2913 th
clustering 10000 states TrpLoop2b_99 RUN 10M_10 state 9518 rmsd rank 2913 th
clustering 10000 states TrpLoop2b_nmr RUN 10M_1 state 6905 rmsd rank 214 th
clustering 10000 states TrpLoop2b_nmr RUN 10M_2 state 6905 rmsd rank 214 th
clustering 10000 states TrpLoop2b_nmr RUN 10M_3 state 6905 rmsd rank 214 th
clustering 10000 states TrpLoop2b_nmr RUN 10M_4 state 6905 rmsd rank 214 th
clustering 10000 states TrpLoop2b_nmr RUN 10M_5 state 6905 rmsd rank 214 th
clustering 10000 states TrpLoop2b_nmr RUN 10M_6 state 6905 rmsd rank 214 th
clustering 10000 states TrpLoop2b_nmr RUN 10M_7 state 6905 rmsd rank 214 th
clustering 10000 states TrpLoop2b_nmr RUN 10M_8 state 6905 rmsd rank 214 th
clustering 10000 states TrpLoop2b_nmr RUN 10M_9 state 6905 rmsd rank 214 th
clustering 10000 states TrpLoop2b_nmr RUN 10M_10 state 4393 rmsd rank 611 th
