clustering 500 states TrpLoop2b RUN 10M_2 native_state 440 pop is  0
clustering 500 states TrpLoop2b RUN 10M_3 native_state 440 pop is  0
clustering 500 states TrpLoop2b RUN 10M_4 native_state 440 pop is  0
clustering 500 states TrpLoop2b RUN 10M_5 native_state 440 pop is  0
clustering 500 states TrpLoop2b RUN 10M_6 native_state 440 pop is  0
clustering 500 states TrpLoop2b RUN 10M_7 native_state 440 pop is  0
clustering 500 states TrpLoop2b RUN 10M_8 native_state 440 pop is  0
clustering 500 states TrpLoop2b RUN 10M_9 native_state 440 pop is  0
clustering 500 states TrpLoop2b RUN 10M_10 native_state 440 pop is  0
clustering 500 states TrpLoop2b_99 RUN 10M_1 native_state 172 pop is  0
clustering 500 states TrpLoop2b_99 RUN 10M_2 native_state 172 pop is  0
clustering 500 states TrpLoop2b_99 RUN 10M_3 native_state 172 pop is  0
clustering 500 states TrpLoop2b_99 RUN 10M_4 native_state 172 pop is  0
clustering 500 states TrpLoop2b_99 RUN 10M_5 native_state 172 pop is  0
clustering 500 states TrpLoop2b_99 RUN 10M_6 native_state 172 pop is  0
clustering 500 states TrpLoop2b_99 RUN 10M_7 native_state 172 pop is  0
clustering 500 states TrpLoop2b_99 RUN 10M_8 native_state 172 pop is  0
clustering 500 states TrpLoop2b_99 RUN 10M_9 native_state 172 pop is  0
clustering 500 states TrpLoop2b_99 RUN 10M_10 native_state 172 pop is  0
clustering 500 states TrpLoop2b_nmr RUN 10M_1 native_state 389 pop is  49
clustering 500 states TrpLoop2b_nmr RUN 10M_2 native_state 389 pop is  50
clustering 500 states TrpLoop2b_nmr RUN 10M_3 native_state 389 pop is  46
clustering 500 states TrpLoop2b_nmr RUN 10M_4 native_state 389 pop is  46
clustering 500 states TrpLoop2b_nmr RUN 10M_5 native_state 389 pop is  46
clustering 500 states TrpLoop2b_nmr RUN 10M_6 native_state 389 pop is  53
clustering 500 states TrpLoop2b_nmr RUN 10M_7 native_state 389 pop is  58
clustering 500 states TrpLoop2b_nmr RUN 10M_8 native_state 389 pop is  50
clustering 500 states TrpLoop2b_nmr RUN 10M_9 native_state 389 pop is  44
clustering 500 states TrpLoop2b_nmr RUN 10M_10 native_state 389 pop is  45
clustering 1000 states TrpLoop2b RUN 10M_1 native_state 532 pop is  0
clustering 1000 states TrpLoop2b RUN 10M_2 native_state 532 pop is  0
clustering 1000 states TrpLoop2b RUN 10M_3 native_state 532 pop is  0
clustering 1000 states TrpLoop2b RUN 10M_4 native_state 532 pop is  0
clustering 1000 states TrpLoop2b RUN 10M_5 native_state 532 pop is  0
clustering 1000 states TrpLoop2b RUN 10M_6 native_state 532 pop is  0
clustering 1000 states TrpLoop2b RUN 10M_7 native_state 532 pop is  0
clustering 1000 states TrpLoop2b RUN 10M_8 native_state 532 pop is  0
clustering 1000 states TrpLoop2b RUN 10M_9 native_state 532 pop is  0
clustering 1000 states TrpLoop2b RUN 10M_10 native_state 532 pop is  0
clustering 1000 states TrpLoop2b_99 RUN 10M_1 native_state 882 pop is  0
clustering 1000 states TrpLoop2b_99 RUN 10M_2 native_state 882 pop is  0
clustering 1000 states TrpLoop2b_99 RUN 10M_3 native_state 882 pop is  0
clustering 1000 states TrpLoop2b_99 RUN 10M_4 native_state 882 pop is  0
clustering 1000 states TrpLoop2b_99 RUN 10M_5 native_state 882 pop is  0
clustering 1000 states TrpLoop2b_99 RUN 10M_6 native_state 882 pop is  0
clustering 1000 states TrpLoop2b_99 RUN 10M_7 native_state 882 pop is  0
clustering 1000 states TrpLoop2b_99 RUN 10M_8 native_state 882 pop is  0
clustering 1000 states TrpLoop2b_99 RUN 10M_9 native_state 882 pop is  0
clustering 1000 states TrpLoop2b_99 RUN 10M_10 native_state 882 pop is  0
clustering 1000 states TrpLoop2b_nmr RUN 10M_1 native_state 910 pop is  0
clustering 1000 states TrpLoop2b_nmr RUN 10M_2 native_state 910 pop is  0
clustering 1000 states TrpLoop2b_nmr RUN 10M_3 native_state 910 pop is  0
clustering 1000 states TrpLoop2b_nmr RUN 10M_4 native_state 910 pop is  0
clustering 1000 states TrpLoop2b_nmr RUN 10M_5 native_state 910 pop is  0
clustering 1000 states TrpLoop2b_nmr RUN 10M_6 native_state 910 pop is  0
clustering 1000 states TrpLoop2b_nmr RUN 10M_7 native_state 910 pop is  0
clustering 1000 states TrpLoop2b_nmr RUN 10M_8 native_state 910 pop is  0
clustering 1000 states TrpLoop2b_nmr RUN 10M_9 native_state 910 pop is  0
clustering 1000 states TrpLoop2b_nmr RUN 10M_10 native_state 910 pop is  0
clustering 5000 states TrpLoop2b RUN 10M_1 native_state 4062 pop is  0
clustering 5000 states TrpLoop2b RUN 10M_2 native_state 4062 pop is  0
clustering 5000 states TrpLoop2b RUN 10M_3 native_state 4062 pop is  0
clustering 5000 states TrpLoop2b RUN 10M_4 native_state 4062 pop is  0
clustering 5000 states TrpLoop2b RUN 10M_5 native_state 4062 pop is  0
clustering 5000 states TrpLoop2b RUN 10M_6 native_state 4062 pop is  0
clustering 5000 states TrpLoop2b RUN 10M_7 native_state 4062 pop is  0
clustering 5000 states TrpLoop2b RUN 10M_8 native_state 4062 pop is  0
clustering 5000 states TrpLoop2b RUN 10M_9 native_state 4062 pop is  0
clustering 5000 states TrpLoop2b RUN 10M_10 native_state 4062 pop is  0
clustering 5000 states TrpLoop2b_99 RUN 10M_1 native_state 2993 pop is  0
clustering 5000 states TrpLoop2b_99 RUN 10M_2 native_state 2993 pop is  0
clustering 5000 states TrpLoop2b_99 RUN 10M_3 native_state 2993 pop is  0
clustering 5000 states TrpLoop2b_99 RUN 10M_4 native_state 2993 pop is  0
clustering 5000 states TrpLoop2b_99 RUN 10M_5 native_state 2993 pop is  0
clustering 5000 states TrpLoop2b_99 RUN 10M_6 native_state 2993 pop is  0
clustering 5000 states TrpLoop2b_99 RUN 10M_7 native_state 2993 pop is  0
clustering 5000 states TrpLoop2b_99 RUN 10M_8 native_state 2993 pop is  0
clustering 5000 states TrpLoop2b_99 RUN 10M_9 native_state 2993 pop is  0
clustering 5000 states TrpLoop2b_99 RUN 10M_10 native_state 2993 pop is  0
clustering 5000 states TrpLoop2b_nmr RUN 10M_1 native_state 1774 pop is  0
clustering 5000 states TrpLoop2b_nmr RUN 10M_2 native_state 1774 pop is  0
clustering 5000 states TrpLoop2b_nmr RUN 10M_3 native_state 1774 pop is  0
clustering 5000 states TrpLoop2b_nmr RUN 10M_4 native_state 1774 pop is  0
clustering 5000 states TrpLoop2b_nmr RUN 10M_5 native_state 1774 pop is  0
clustering 5000 states TrpLoop2b_nmr RUN 10M_6 native_state 1774 pop is  0
clustering 5000 states TrpLoop2b_nmr RUN 10M_7 native_state 1774 pop is  0
clustering 5000 states TrpLoop2b_nmr RUN 10M_8 native_state 1774 pop is  0
clustering 5000 states TrpLoop2b_nmr RUN 10M_9 native_state 1774 pop is  0
clustering 5000 states TrpLoop2b_nmr RUN 10M_10 native_state 1774 pop is  0
clustering 10000 states TrpLoop2b RUN 10M_1 native_state 375 pop is  0
clustering 10000 states TrpLoop2b RUN 10M_2 native_state 375 pop is  0
clustering 10000 states TrpLoop2b RUN 10M_3 native_state 375 pop is  0
clustering 10000 states TrpLoop2b RUN 10M_4 native_state 375 pop is  0
clustering 10000 states TrpLoop2b RUN 10M_5 native_state 375 pop is  0
clustering 10000 states TrpLoop2b RUN 10M_6 native_state 375 pop is  0
clustering 10000 states TrpLoop2b RUN 10M_7 native_state 375 pop is  0
clustering 10000 states TrpLoop2b RUN 10M_8 native_state 375 pop is  0
clustering 10000 states TrpLoop2b RUN 10M_9 native_state 375 pop is  0
clustering 10000 states TrpLoop2b RUN 10M_10 native_state 375 pop is  0
clustering 10000 states TrpLoop2b_99 RUN 10M_1 native_state 2820 pop is  0
clustering 10000 states TrpLoop2b_99 RUN 10M_2 native_state 2820 pop is  0
clustering 10000 states TrpLoop2b_99 RUN 10M_3 native_state 2820 pop is  0
clustering 10000 states TrpLoop2b_99 RUN 10M_4 native_state 2820 pop is  0
clustering 10000 states TrpLoop2b_99 RUN 10M_5 native_state 2820 pop is  0
clustering 10000 states TrpLoop2b_99 RUN 10M_6 native_state 2820 pop is  0
clustering 10000 states TrpLoop2b_99 RUN 10M_7 native_state 2820 pop is  0
clustering 10000 states TrpLoop2b_99 RUN 10M_8 native_state 2820 pop is  0
clustering 10000 states TrpLoop2b_99 RUN 10M_9 native_state 2820 pop is  0
clustering 10000 states TrpLoop2b_99 RUN 10M_10 native_state 2820 pop is  0
clustering 10000 states TrpLoop2b_nmr RUN 10M_1 native_state 4413 pop is  0
clustering 10000 states TrpLoop2b_nmr RUN 10M_2 native_state 4413 pop is  0
clustering 10000 states TrpLoop2b_nmr RUN 10M_3 native_state 4413 pop is  0
clustering 10000 states TrpLoop2b_nmr RUN 10M_4 native_state 4413 pop is  0
clustering 10000 states TrpLoop2b_nmr RUN 10M_5 native_state 4413 pop is  0
clustering 10000 states TrpLoop2b_nmr RUN 10M_6 native_state 4413 pop is  0
clustering 10000 states TrpLoop2b_nmr RUN 10M_7 native_state 4413 pop is  0
clustering 10000 states TrpLoop2b_nmr RUN 10M_8 native_state 4413 pop is  0
clustering 10000 states TrpLoop2b_nmr RUN 10M_9 native_state 4413 pop is  0
clustering 10000 states TrpLoop2b_nmr RUN 10M_10 native_state 4413 pop is  0
