clustering 10000 states TrpLoop2a RUN 10M_10 native_state 800 pop is  0
clustering 10000 states TrpLoop2a_99 RUN 10M_1 native_state 5373 pop is  0
clustering 10000 states TrpLoop2a_99 RUN 10M_2 native_state 5373 pop is  0
clustering 10000 states TrpLoop2a_99 RUN 10M_3 native_state 5373 pop is  0
clustering 10000 states TrpLoop2a_99 RUN 10M_4 native_state 5373 pop is  0
clustering 10000 states TrpLoop2a_99 RUN 10M_5 native_state 5373 pop is  0
clustering 10000 states TrpLoop2a_99 RUN 10M_6 native_state 5373 pop is  0
clustering 10000 states TrpLoop2a_99 RUN 10M_7 native_state 5373 pop is  0
clustering 10000 states TrpLoop2a_99 RUN 10M_8 native_state 5373 pop is  0
clustering 10000 states TrpLoop2a_99 RUN 10M_9 native_state 5373 pop is  0
clustering 10000 states TrpLoop2a_99 RUN 10M_10 native_state 5373 pop is  0
clustering 10000 states TrpLoop2a_nmr RUN 10M_1 native_state 7067 pop is  0
clustering 10000 states TrpLoop2a_nmr RUN 10M_2 native_state 7067 pop is  0
clustering 10000 states TrpLoop2a_nmr RUN 10M_3 native_state 7067 pop is  0
clustering 10000 states TrpLoop2a_nmr RUN 10M_4 native_state 7067 pop is  0
clustering 10000 states TrpLoop2a_nmr RUN 10M_5 native_state 7067 pop is  0
clustering 10000 states TrpLoop2a_nmr RUN 10M_6 native_state 7067 pop is  0
clustering 10000 states TrpLoop2a_nmr RUN 10M_7 native_state 7067 pop is  0
clustering 10000 states TrpLoop2a_nmr RUN 10M_8 native_state 7067 pop is  0
clustering 10000 states TrpLoop2a_nmr RUN 10M_9 native_state 7067 pop is  0
clustering 10000 states TrpLoop2a_nmr RUN 10M_10 native_state 7067 pop is  0
